date,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
11,0.7776532137518685,0.9291666666666667,15.189840843062868,0.5430555555555555,0.3861111111111111,0.782608695652174,0.77068345323741,1.321451717433571,0.0,0.44285714285714284,0.9722222222222222,-0.10781784421830327,0.5763888888888888,0.3958333333333333,0.4819277108433735,0.38596491228070173,0.8133333333333334,0.0,0.5142857142857142,0.9722222222222222,-0.15008243680948774,0.5416666666666666,0.4305555555555556,0.5256410256410257,0.5,0.9722222222222222,0.0
12,0.7848708487084871,0.9409722222222222,15.802361700981125,0.5267361111111111,0.41423611111111114,0.7936717205009888,0.7736797988264879,1.3506156837329877,0.0,0.5081967213114754,0.8472222222222222,0.00662636648879914,0.3958333333333333,0.4513888888888889,0.5614035087719298,0.46153846153846156,0.8133333333333334,0.0,0.5238095238095238,0.875,-0.048986240727933575,0.3402777777777778,0.5347222222222222,0.5102040816326531,0.5324675324675324,0.8888888888888888,0.0
13,0.8052448900887004,0.9003472222222222,16.08016524755184,0.4861111111111111,0.41423611111111114,0.8207142857142857,0.7870913663034367,1.3272845106934543,0.0,0.4652777777777778,1.0,0.011776343168821646,0.6041666666666666,0.3958333333333333,0.4942528735632184,0.42105263157894735,0.88,0.0,0.5069444444444444,1.0,-0.10995900207466584,0.6388888888888888,0.3611111111111111,0.5108695652173914,0.5,0.9861111111111112,0.0
14,0.7964272422776331,0.9329861111111111,15.850713709924737,0.5427083333333333,0.3902777777777778,0.7933461292386437,0.800711743772242,1.3590408295528191,0.0,0.5034965034965035,0.9930555555555556,-0.009395922813734784,0.5486111111111112,0.4444444444444444,0.5189873417721519,0.484375,0.9466666666666667,0.0,0.5069444444444444,1.0,-0.12981213916282083,0.5694444444444444,0.4305555555555556,0.5121951219512195,0.5,0.9861111111111112,0.0
15,0.8127534095097678,0.9420138888888889,16.726728547335114,0.5315972222222223,0.41041666666666665,0.8164598301763554,0.8079526226734348,1.4024627349319507,0.0,0.5314685314685315,0.9930555555555556,0.010624603980713618,0.5625,0.4305555555555556,0.5555555555555556,0.5,1.0,0.0,0.5555555555555556,1.0,-0.05924347826651902,0.5625,0.4375,0.5555555555555556,0.5555555555555556,1.0833333333333333,0.0
16,0.8210720887245841,0.9392361111111112,17.206783098631472,0.525,0.41423611111111114,0.8240740740740741,0.8172673931265717,1.4108878807517822,0.0,0.5177304964539007,0.9791666666666666,0.060950328379484664,0.4930555555555556,0.4861111111111111,0.5492957746478874,0.4857142857142857,0.96,0.0,0.5244755244755245,0.9930555555555556,-0.06293338832647837,0.4305555555555556,0.5625,0.532258064516129,0.5185185185185185,1.0138888888888888,0.0
17,0.8273460410557185,0.9472222222222222,16.99020008411304,0.5208333333333334,0.4263888888888889,0.8393333333333334,0.8127035830618893,1.4355152300712897,0.0,0.5314685314685315,0.9930555555555556,0.06935721761217496,0.5625,0.4305555555555556,0.5555555555555556,0.5,1.0,0.0,0.5277777777777778,1.0,-0.12914275319860485,0.5208333333333334,0.4791666666666667,0.5333333333333333,0.5217391304347826,1.0277777777777777,0.0
18,0.813750454710804,0.9545138888888889,16.777625161519005,0.5395833333333333,0.4149305555555556,0.8191763191763192,0.8066945606694561,1.4212572909915748,0.0,0.5347222222222222,1.0,0.032118326578440874,0.4305555555555556,0.5694444444444444,0.5645161290322581,0.5121951219512195,1.0133333333333334,0.0,0.4861111111111111,1.0,-0.10218092390627495,0.4305555555555556,0.5694444444444444,0.4838709677419355,0.4878048780487805,0.9444444444444444,0.0
19,0.8278121587186021,0.9538194444444444,17.129265908501075,0.5097222222222222,0.4440972222222222,0.8508174386920981,0.8014073494917905,1.4458846403110823,0.0,0.5271317829457365,0.8958333333333334,0.025941304958092534,0.4236111111111111,0.4722222222222222,0.5737704918032787,0.4852941176470588,0.8933333333333333,0.0,0.5118110236220472,0.8819444444444444,-0.10595559443699741,0.4166666666666667,0.4652777777777778,0.5166666666666667,0.5074626865671642,0.8888888888888888,0.0
20,0.831081081081081,0.925,16.573327191081464,0.5201388888888889,0.4048611111111111,0.8337783711615487,0.8276157804459692,1.407647440051847,0.0,0.5069444444444444,1.0,-0.058021061260561134,0.5902777777777778,0.4097222222222222,0.5294117647058824,0.4745762711864407,0.96,0.0,0.4652777777777778,1.0,-0.165617263257621,0.5416666666666666,0.4583333333333333,0.47435897435897434,0.45454545454545453,0.9027777777777778,0.0
21,0.8378771355870592,0.9552083333333333,17.03175043407996,0.5315972222222223,0.4236111111111111,0.8432397126061397,0.8311475409836065,1.4640311082307194,0.0,0.5416666666666666,1.0,0.020128623181347366,0.5138888888888888,0.4861111111111111,0.5675675675675675,0.5142857142857142,1.0266666666666666,0.0,0.4930555555555556,1.0,-0.11186087332923962,0.5,0.5,0.5,0.4861111111111111,0.9583333333333334,0.0
22,0.8477946493130875,0.9604166666666667,17.363083958394068,0.5378472222222223,0.42256944444444444,0.8515171078114913,0.8430566967953985,1.4931950745301361,0.0,0.5208333333333334,1.0,0.02232105473006367,0.5069444444444444,0.4930555555555556,0.547945205479452,0.49295774647887325,0.9866666666666667,0.0,0.5069444444444444,1.0,-0.03601300392608485,0.4861111111111111,0.5138888888888888,0.5142857142857142,0.5,0.9861111111111112,0.0
23,0.8399854862119013,0.9569444444444445,17.385464951099987,0.5395833333333333,0.4173611111111111,0.8436293436293436,0.8352745424292846,1.4718081659105637,0.0,0.5625,1.0,0.12262546582082347,0.5208333333333334,0.4791666666666667,0.5866666666666667,0.5362318840579711,1.0666666666666667,0.0,0.5138888888888888,1.0,-0.015305534219213497,0.4930555555555556,0.5069444444444444,0.5211267605633803,0.5068493150684932,1.0,0.0
24,0.8550671994188158,0.9559027777777778,17.605797794280566,0.5364583333333334,0.41944444444444445,0.856957928802589,0.8526490066225165,1.4983797796500324,0.0,0.5208333333333334,1.0,0.07109075888519026,0.5208333333333334,0.4791666666666667,0.5466666666666666,0.4927536231884058,0.9866666666666667,0.0,0.5069444444444444,1.0,-0.0832848062726529,0.5,0.5,0.5138888888888888,0.5,0.9861111111111112,0.0
25,0.8463494369778424,0.9559027777777778,16.98472611958108,0.5309027777777777,0.425,0.8502289077828646,0.8415032679738562,1.4828256642903435,0.0,0.5625,1.0,0.1180458083739521,0.5069444444444444,0.4930555555555556,0.589041095890411,0.5352112676056338,1.0666666666666667,0.0,0.5244755244755245,0.9930555555555556,-0.0019272814645512606,0.4722222222222222,0.5208333333333334,0.5294117647058824,0.52,1.0138888888888888,0.0
26,0.8589364844903988,0.9402777777777778,17.535379652251407,0.521875,0.4184027777777778,0.8682634730538922,0.8473029045643153,1.4789371354504213,0.0,0.5763888888888888,1.0,0.16487546758027533,0.5208333333333334,0.4791666666666667,0.6,0.5507246376811594,1.0933333333333333,0.0,0.5,1.0,-0.11278470521857098,0.4791666666666667,0.5208333333333334,0.5072463768115942,0.49333333333333335,0.9722222222222222,0.0
27,0.8517441860465116,0.9555555555555556,17.333590524695946,0.5253472222222222,0.43020833333333336,0.8605419695968275,0.841000807102502,1.491250810110175,0.0,0.5673758865248227,0.9791666666666666,0.1324503866826352,0.4375,0.5416666666666666,0.6031746031746031,0.5384615384615384,1.0533333333333332,0.0,0.5071428571428571,0.9722222222222222,-0.05056662519675316,0.4097222222222222,0.5625,0.5254237288135594,0.49382716049382713,0.9583333333333334,0.0
28,0.8549981691688027,0.9482638888888889,17.529779632822446,0.5166666666666667,0.43159722222222224,0.8669354838709677,0.8407079646017699,1.4867141931302656,0.0,0.5694444444444444,1.0,0.14053972868342346,0.4791666666666667,0.5208333333333334,0.5942028985507246,0.5466666666666666,1.08,0.0,0.5174825174825175,0.9930555555555556,-0.08127971874635685,0.4583333333333333,0.5347222222222222,0.5303030303030303,0.5064935064935064,1.0,0.0
29,0.8600583090379009,0.9527777777777777,17.554257632058107,0.5170138888888889,0.4357638888888889,0.8737407656145064,0.8438247011952191,1.5016202203499676,0.0,0.5555555555555556,1.0,0.08096105992241406,0.5347222222222222,0.4652777777777778,0.5714285714285714,0.5373134328358209,1.0533333333333332,0.0,0.4755244755244755,0.9930555555555556,-0.09054360305316395,0.4861111111111111,0.5069444444444444,0.4857142857142857,0.4657534246575342,0.9166666666666666,0.0
30,0.8610403783193888,0.9545138888888889,17.491979625516848,0.5305555555555556,0.4239583333333333,0.8664921465968587,0.8542178542178542,1.5061568373298768,0.0,0.5486111111111112,1.0,0.12013607249199415,0.3888888888888889,0.6111111111111112,0.5892857142857143,0.5227272727272727,1.04,0.0,0.5,1.0,-0.0065411722395794505,0.3680555555555556,0.6319444444444444,0.5094339622641509,0.4945054945054945,0.9722222222222222,0.0
31,0.8494349252643092,0.9524305555555556,17.28243180358153,0.5065972222222223,0.44583333333333336,0.8711446196024675,0.8247663551401869,1.4821775761503564,0.0,0.5384615384615384,0.9930555555555556,0.01378985728932472,0.5069444444444444,0.4861111111111111,0.5616438356164384,0.5142857142857142,1.0133333333333334,0.0,0.5,1.0,-0.03309870607019619,0.4930555555555556,0.5069444444444444,0.5070422535211268,0.4931506849315068,0.9722222222222222,0.0
32,0.8604992657856094,0.9458333333333333,17.26901844472703,0.5333333333333333,0.4125,0.859375,0.8619528619528619,1.492546986390149,0.0,0.5594405594405595,0.9930555555555556,0.07088934024782917,0.4583333333333333,0.5347222222222222,0.5909090909090909,0.5324675324675324,1.0533333333333332,0.0,0.4861111111111111,1.0,-0.03656995481433324,0.4513888888888889,0.5486111111111112,0.49230769230769234,0.4810126582278481,0.9444444444444444,0.0
33,0.8638858397365532,0.9489583333333333,17.305239424130438,0.521875,0.4270833333333333,0.8702594810379242,0.8560975609756097,1.5003240440699934,0.0,0.5602836879432624,0.9791666666666666,0.1046616091791412,0.4722222222222222,0.5069444444444444,0.5882352941176471,0.5342465753424658,1.04,0.0,0.4857142857142857,0.9722222222222222,-0.03132081943838903,0.4444444444444444,0.5277777777777778,0.5,0.47368421052631576,0.9166666666666666,0.0
34,0.8710150238182485,0.9475694444444445,17.759713738851133,0.5270833333333333,0.4204861111111111,0.8768115942028986,0.8637489677952106,1.5132858068697344,0.0,0.572463768115942,0.9583333333333334,0.06364539763593285,0.4583333333333333,0.5,0.6060606060606061,0.5416666666666666,1.04,0.0,0.4785714285714286,0.9722222222222222,-0.06359739705266404,0.4513888888888889,0.5208333333333334,0.47692307692307695,0.48,0.9027777777777778,0.0
35,0.8759718622732321,0.9378472222222223,17.634672605497865,0.5135416666666667,0.42430555555555555,0.8857336037863421,0.8641571194762684,1.507453013609851,0.0,0.5664335664335665,0.9930555555555556,0.12290593658711618,0.4375,0.5555555555555556,0.6031746031746031,0.5375,1.0666666666666667,0.0,0.5,1.0,0.010274841426600637,0.4513888888888889,0.5486111111111112,0.5076923076923077,0.4936708860759494,0.9722222222222222,0.0
36,0.8668350775893179,0.9621527777777777,17.806808316533793,0.5173611111111112,0.44479166666666664,0.8838926174496644,0.8469945355191257,1.5301360985093972,0.0,0.5492957746478874,0.9861111111111112,0.10009503041687834,0.4791666666666667,0.5069444444444444,0.5797101449275363,0.5205479452054794,1.0266666666666666,0.0,0.48951048951048953,0.9930555555555556,-0.04126596679812973,0.5138888888888888,0.4791666666666667,0.5,0.4782608695652174,0.9444444444444444,0.0
37,0.8689908256880734,0.9461805555555556,17.509023824148134,0.521875,0.42430555555555555,0.874251497005988,0.8625204582651391,1.5093972780298122,0.0,0.5384615384615384,0.9930555555555556,0.08315522797806504,0.4791666666666667,0.5138888888888888,0.5652173913043478,0.5135135135135135,1.0133333333333334,0.0,0.4861111111111111,1.0,-0.06828593456872734,0.5069444444444444,0.4930555555555556,0.4931506849315068,0.4788732394366197,0.9444444444444444,0.0
38,0.8782449725776965,0.9496527777777778,17.975210866658173,0.5215277777777778,0.428125,0.8841544607190412,0.8710462287104623,1.5281918340894363,0.0,0.5467625899280576,0.9652777777777778,0.10262990262736012,0.5069444444444444,0.4583333333333333,0.5616438356164384,0.5303030303030303,1.0,0.0,0.5,0.9444444444444444,0.008235273129482478,0.4652777777777778,0.4791666666666667,0.5074626865671642,0.4927536231884058,0.9166666666666666,0.0
39,0.8689069423929099,0.9402777777777778,17.846767814056385,0.5173611111111112,0.42291666666666666,0.8758389261744967,0.8604269293924466,1.4970836033700583,0.0,0.5625,1.0,0.1351652781532004,0.5069444444444444,0.4930555555555556,0.589041095890411,0.5352112676056338,1.0666666666666667,0.0,0.4825174825174825,0.9930555555555556,-0.061466818398680866,0.5347222222222222,0.4583333333333333,0.4935064935064935,0.4696969696969697,0.9305555555555556,0.0
40,0.8661302121433797,0.9493055555555555,17.719885382037553,0.5298611111111111,0.41944444444444445,0.8689384010484927,0.8625827814569537,1.508101101749838,0.0,0.5507246376811594,0.9583333333333334,0.11249938642899746,0.4652777777777778,0.4930555555555556,0.5671641791044776,0.5352112676056338,1.0,0.0,0.48905109489051096,0.9513888888888888,-0.07037869458559684,0.4791666666666667,0.4722222222222222,0.5072463768115942,0.47058823529411764,0.9027777777777778,0.0
41,0.8869309838472834,0.9458333333333333,17.980970933214405,0.5142361111111111,0.43159722222222224,0.8906144496961512,0.8825422365245374,1.5398574206092028,0.0,0.5211267605633803,0.9861111111111112,0.08638639395708468,0.4930555555555556,0.4930555555555556,0.5492957746478874,0.49295774647887325,0.9733333333333334,0.0,0.4861111111111111,1.0,-0.09195938268600626,0.4791666666666667,0.5208333333333334,0.4927536231884058,0.48,0.9444444444444444,0.0
42,0.8770764119601329,0.940625,17.44876365806406,0.5079861111111111,0.4326388888888889,0.8892686261107313,0.862760834670947,1.5126377187297473,0.0,0.5486111111111112,1.0,0.12028289924064128,0.4861111111111111,0.5138888888888888,0.5714285714285714,0.527027027027027,1.04,0.0,0.5138888888888888,1.0,0.04955638765939903,0.4930555555555556,0.5069444444444444,0.5211267605633803,0.5068493150684932,1.0,0.0
43,0.8726605504587156,0.9461805555555556,17.613965686038156,0.5177083333333333,0.4284722222222222,0.8826291079812206,0.8606158833063209,1.5132858068697344,0.0,0.5447761194029851,0.9305555555555556,0.10212547563194936,0.4652777777777778,0.4652777777777778,0.5671641791044776,0.5223880597014925,0.96,0.0,0.4806201550387597,0.8958333333333334,-0.05484610004041959,0.4513888888888889,0.4444444444444444,0.47692307692307695,0.484375,0.8333333333333334,0.0
44,0.8786641929499073,0.9357638888888888,17.90149857752996,0.4996527777777778,0.4361111111111111,0.8929812369701181,0.8622611464968153,1.5093972780298122,0.0,0.5428571428571428,0.9722222222222222,0.09182066026943811,0.4930555555555556,0.4791666666666667,0.5633802816901409,0.5217391304347826,1.0,0.0,0.48936170212765956,0.9791666666666666,-0.061357245987025404,0.5277777777777778,0.4513888888888889,0.5,0.47692307692307695,0.9305555555555556,0.0
45,0.8800292611558157,0.9493055555555555,17.915479593268753,0.5177083333333333,0.43159722222222224,0.8859825620389,0.8728881737731295,1.5307841866493843,0.0,0.5384615384615384,0.9930555555555556,0.08328368202254308,0.4930555555555556,0.5,0.5633802816901409,0.5138888888888888,1.0133333333333334,0.0,0.4788732394366197,0.9861111111111112,-0.08381775600270426,0.5069444444444444,0.4791666666666667,0.4794520547945205,0.4782608695652174,0.9166666666666666,0.0
46,0.8847408481333816,0.9579861111111111,17.859795106315207,0.5208333333333334,0.4371527777777778,0.892,0.8760921366163622,1.5560596241088789,0.0,0.5070422535211268,0.9861111111111112,0.06923015791405546,0.4861111111111111,0.5,0.5285714285714286,0.4861111111111111,0.9466666666666667,0.0,0.49295774647887325,0.9861111111111112,-0.027359571551246267,0.4791666666666667,0.5069444444444444,0.4927536231884058,0.4931506849315068,0.9444444444444444,0.0
47,0.8664506839452844,0.9645833333333333,17.865325596637177,0.521875,0.4427083333333333,0.8822355289421158,0.847843137254902,1.5314322747893714,0.0,0.5174825174825175,0.9930555555555556,0.07127808184665779,0.5138888888888888,0.4791666666666667,0.5405405405405406,0.4927536231884058,0.9733333333333334,0.0,0.4861111111111111,1.0,-0.053939006632002795,0.5763888888888888,0.4236111111111111,0.4939759036144578,0.47540983606557374,0.9444444444444444,0.0
48,0.8748196248196248,0.9625,17.62549669932271,0.5465277777777777,0.41597222222222224,0.8710292249047014,0.8797996661101837,1.543745949449125,0.0,0.5384615384615384,0.9930555555555556,0.09522726999443099,0.4930555555555556,0.5,0.5633802816901409,0.5138888888888888,1.0133333333333334,0.0,0.48951048951048953,0.9930555555555556,-0.018704564185736506,0.4513888888888889,0.5416666666666666,0.49230769230769234,0.48717948717948717,0.9444444444444444,0.0
49,0.8786443148688047,0.9527777777777777,18.214997914761483,0.5215277777777778,0.43125,0.8874833555259654,0.8679549114331723,1.5359688917692806,0.0,0.5625,1.0,0.10749731323339118,0.4652777777777778,0.5347222222222222,0.5970149253731343,0.5324675324675324,1.0666666666666667,0.0,0.4930555555555556,1.0,0.031553581638544444,0.4583333333333333,0.5416666666666666,0.5,0.48717948717948717,0.9583333333333334,0.0
