iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec,Walk,Date
10,0.8219992567818655,0.934375,16.645548766362687,0.4795138888888889,0.4548611111111111,0.8493845039826213,0.7931297709923664,1.4154746423927178,0.0,0.4701492537313433,0.9305555555555556,0.043356513276053325,0.5208333333333334,0.4097222222222222,0.4933333333333334,0.4406779661016949,0.8732394366197183,0.0,0.552,0.8680555555555556,0.05253211828534357,0.375,0.4930555555555556,0.6481481481481481,0.4788732394366197,0.8072289156626506,0.0,6,30/03/2019
11,0.8592758491974617,0.9302083333333332,17.878302369083336,0.503125,0.4270833333333333,0.8709454796411318,0.8455284552845529,1.4733420026007802,0.0,0.5074626865671642,0.9305555555555556,0.04782275863917574,0.5277777777777778,0.4027777777777778,0.5131578947368421,0.5,0.943661971830986,0.0,0.5481481481481482,0.9375,0.08814210698658087,0.4305555555555556,0.5069444444444444,0.6451612903225806,0.4657534246575342,0.8674698795180723,0.0,6,30/03/2019
12,0.8716715976331361,0.9388888888888888,18.13536578183136,0.5027777777777778,0.4361111111111111,0.8860497237569059,0.8550955414012739,1.508452535760728,0.0,0.4791666666666667,1.0,0.02037642258600917,0.5555555555555556,0.4444444444444444,0.475,0.484375,0.9577464788732394,0.0,0.5555555555555556,1.0,0.047324878798080935,0.5208333333333334,0.4791666666666667,0.64,0.463768115942029,0.9397590361445785,0.0,6,30/03/2019
13,0.8625730994152047,0.95,17.87050943509037,0.51875,0.43125,0.8708165997322623,0.8526570048309179,1.5078023407022108,0.0,0.4965034965034965,0.9930555555555556,0.13179651897526318,0.5486111111111112,0.4444444444444444,0.4936708860759494,0.5,0.9859154929577464,0.0,0.5174825174825175,0.9930555555555556,0.02738833701673557,0.4375,0.5555555555555556,0.6190476190476191,0.4375,0.8674698795180723,0.0,6,30/03/2019
14,0.8632883703973752,0.9524305555555556,17.800200815950827,0.49375,0.4586805555555555,0.8860759493670886,0.8387585162755489,1.5149544863459037,0.0,0.5070422535211268,0.9861111111111112,0.03086158193355865,0.5208333333333334,0.4652777777777778,0.5066666666666667,0.5074626865671642,1.0,0.0,0.5277777777777778,1.0,0.06727231817383618,0.4513888888888889,0.5486111111111112,0.6307692307692307,0.4430379746835443,0.891566265060241,0.0,6,30/03/2019
15,0.8822890257153205,0.9586805555555556,18.284532644797448,0.5128472222222222,0.44583333333333336,0.8923493568043331,0.8707165109034268,1.55851755526658,0.0,0.476923076923077,0.9027777777777778,0.037620745523718,0.4861111111111111,0.4166666666666667,0.4857142857142857,0.4666666666666667,0.8591549295774648,0.0,0.5284552845528455,0.8541666666666666,0.046030449711896466,0.3819444444444444,0.4722222222222222,0.6181818181818182,0.4558823529411765,0.7710843373493976,0.0,6,30/03/2019
16,0.8756574004507889,0.9243055555555556,18.10656622144795,0.4930555555555556,0.43125,0.8929577464788733,0.855877616747182,1.491547464239272,0.0,0.4921875,0.8888888888888888,0.002451506125765264,0.4930555555555556,0.3958333333333333,0.5070422535211268,0.4736842105263158,0.8732394366197183,0.0,0.5447154471544715,0.8541666666666666,0.05691922829889778,0.3888888888888889,0.4652777777777778,0.625,0.4776119402985074,0.7831325301204819,0.0,6,30/03/2019
17,0.8825301204819277,0.9222222222222224,18.315767113683737,0.4954861111111111,0.4267361111111111,0.8969866853538893,0.8657445077298617,1.5026007802340702,0.0,0.4744525547445255,0.9513888888888888,-0.008010599431159391,0.4930555555555556,0.4583333333333333,0.4788732394366197,0.4696969696969697,0.9014084507042254,0.0,0.5481481481481482,0.9375,0.0619040325096897,0.4027777777777778,0.5347222222222222,0.6379310344827587,0.4805194805194805,0.8674698795180723,0.0,6,30/03/2019
18,0.883437845813353,0.9413194444444444,18.32654008749633,0.5006944444444444,0.440625,0.9022191400832178,0.8620961386918834,1.5325097529258778,0.0,0.471830985915493,0.9861111111111112,0.01024999351306681,0.5763888888888888,0.4097222222222222,0.4698795180722892,0.4745762711864407,0.9295774647887324,0.0,0.5886524822695035,0.9791666666666666,0.12585267028048655,0.5347222222222222,0.4444444444444444,0.6623376623376623,0.5,0.9759036144578314,0.0,6,30/03/2019
19,0.879491833030853,0.9565972222222222,17.881259744088364,0.5166666666666667,0.4399305555555556,0.8911290322580645,0.8658247829518547,1.5494148244473342,0.0,0.5138888888888888,1.0,0.0572118477256821,0.5486111111111112,0.4513888888888889,0.5063291139240507,0.5230769230769231,1.028169014084507,0.0,0.5486111111111112,1.0,0.08149810782823326,0.4861111111111111,0.5138888888888888,0.6428571428571429,0.4594594594594595,0.927710843373494,0.0,6,30/03/2019
20,0.8757204610951008,0.9638888888888888,17.75970243443318,0.5107638888888889,0.453125,0.8939496940856559,0.8551724137931035,1.5572171651495448,0.0,0.5,0.9583333333333334,0.08932910482061379,0.5277777777777778,0.4305555555555556,0.5,0.5,0.9577464788732394,0.0,0.5571428571428572,0.9722222222222222,0.08071460709546939,0.4861111111111111,0.4861111111111111,0.6428571428571429,0.4714285714285714,0.9156626506024096,0.0,6,30/03/2019
21,0.8929753585877159,0.9440972222222224,18.266329364687657,0.5097222222222222,0.434375,0.9019073569482288,0.882494004796163,1.5552665799739922,0.0,0.4861111111111111,1.0,0.0805460629152708,0.4375,0.5625,0.4761904761904762,0.4938271604938271,0.9718309859154929,0.0,0.5208333333333334,1.0,-0.07209439850727753,0.3680555555555556,0.6319444444444444,0.6415094339622641,0.4505494505494506,0.8795180722891566,0.0,6,30/03/2019
22,0.8841838581252262,0.959375,18.41883639620836,0.5013888888888889,0.4579861111111111,0.9078947368421052,0.8582259287338894,1.5624187256176854,0.0,0.4791666666666667,1.0,0.018775801846164415,0.6111111111111112,0.3888888888888889,0.4772727272727273,0.4821428571428572,0.9577464788732394,0.0,0.5694444444444444,1.0,0.11628521324789474,0.5625,0.4375,0.6419753086419753,0.4761904761904762,0.9638554216867471,0.0,6,30/03/2019
23,0.8973246565437455,0.9604166666666668,18.334905978806308,0.5329861111111112,0.4274305555555555,0.8977198697068404,0.8968318440292445,1.58777633289987,0.0,0.4861111111111111,1.0,0.024928719714542698,0.6041666666666666,0.3958333333333333,0.4827586206896552,0.4912280701754386,0.9718309859154929,0.0,0.5704225352112676,0.9861111111111112,0.0963957519665465,0.4930555555555556,0.4930555555555556,0.6619718309859155,0.4788732394366197,0.9518072289156626,0.0,6,30/03/2019
24,0.8967906637490882,0.9520833333333332,17.982905438528014,0.5215277777777778,0.4305555555555556,0.8988015978695073,0.8943548387096775,1.5728218465539665,0.0,0.4861111111111111,1.0,0.019307699931279017,0.5625,0.4375,0.4814814814814815,0.492063492063492,0.9718309859154929,0.0,0.5486111111111112,1.0,-0.0475812980433995,0.5,0.5,0.6388888888888888,0.4583333333333333,0.927710843373494,0.0,6,30/03/2019
25,0.9017403915881074,0.9576388888888888,18.702870799729688,0.5208333333333334,0.4368055555555556,0.91,0.8918918918918919,1.5897269180754223,0.0,0.4930555555555556,1.0,0.1235914743330833,0.5555555555555556,0.4444444444444444,0.4875,0.5,0.9859154929577464,0.0,0.5555555555555556,1.0,-0.03137336900771728,0.5208333333333334,0.4791666666666667,0.64,0.463768115942029,0.9397590361445785,0.0,6,30/03/2019
26,0.8992052023121387,0.9611111111111112,18.822686013927513,0.5201388888888889,0.4409722222222222,0.9078771695594126,0.8889763779527559,1.593628088426528,0.0,0.5,1.0,0.15516431374940276,0.4791666666666667,0.5208333333333334,0.4927536231884058,0.5066666666666667,1.0,0.0,0.5416666666666666,1.0,0.0691609997550338,0.4375,0.5625,0.6507936507936508,0.4567901234567901,0.9156626506024096,0.0,6,30/03/2019
27,0.9052783803326104,0.9604166666666668,18.694404692155004,0.5079861111111111,0.4524305555555556,0.9220779220779219,0.886415963161934,1.6033810143042913,0.0,0.5,1.0,0.050193146251225534,0.5625,0.4375,0.4938271604938271,0.5079365079365079,1.0,0.0,0.5763888888888888,1.0,0.12227100820631676,0.5416666666666666,0.4583333333333333,0.6538461538461539,0.4848484848484849,0.9759036144578314,0.0,6,30/03/2019
28,0.8990627253064167,0.9631944444444444,18.777616460812713,0.525,0.4381944444444445,0.9014550264550264,0.8961965134706814,1.5955786736020807,0.0,0.4859154929577465,0.9861111111111112,0.029263115637777937,0.5833333333333334,0.4027777777777778,0.4761904761904762,0.5,0.9577464788732394,0.0,0.5869565217391305,0.9583333333333334,0.12966993650656,0.5208333333333334,0.4375,0.6666666666666666,0.492063492063492,0.9518072289156626,0.0,6,30/03/2019
29,0.9137240626137604,0.9538194444444444,18.560330237400333,0.5274305555555555,0.4263888888888889,0.912442396313364,0.9153094462540716,1.605331599479844,0.0,0.4930555555555556,1.0,0.11152466239279568,0.5833333333333334,0.4166666666666667,0.4880952380952381,0.5,0.9859154929577464,0.0,0.5486111111111112,1.0,0.07360284643392799,0.5416666666666666,0.4583333333333333,0.6282051282051282,0.4545454545454545,0.927710843373494,0.0,6,30/03/2019
30,0.9085276967930028,0.9527777777777776,18.322093657598113,0.5246527777777777,0.428125,0.9126406353408338,0.9034874290348744,1.596228868660598,0.0,0.4965034965034965,0.9930555555555556,0.035529865931239045,0.5555555555555556,0.4375,0.4875,0.5079365079365079,0.9859154929577464,0.0,0.5486111111111112,1.0,0.0700066029447259,0.4722222222222222,0.5277777777777778,0.6470588235294118,0.4605263157894737,0.927710843373494,0.0,6,30/03/2019
31,0.902536231884058,0.9583333333333334,18.118033004600434,0.5208333333333334,0.4375,0.9079999999999999,0.8960317460317461,1.5929778933680103,0.0,0.4825174825174825,0.9930555555555556,0.01884143584679057,0.5138888888888888,0.4791666666666667,0.472972972972973,0.4927536231884058,0.9577464788732394,0.0,0.5625,1.0,-0.01766603196677316,0.4791666666666667,0.5208333333333334,0.6521739130434783,0.48,0.9518072289156626,0.0,6,30/03/2019
32,0.9049691693870148,0.9572916666666668,18.386444848358394,0.5055555555555555,0.4517361111111111,0.9196428571428572,0.8885472713297463,1.596228868660598,0.0,0.4861111111111111,1.0,0.11512966580512927,0.5347222222222222,0.4652777777777778,0.4805194805194805,0.4925373134328358,0.9718309859154929,0.0,0.5555555555555556,1.0,-0.048409970357017336,0.4513888888888889,0.5486111111111112,0.6615384615384615,0.4683544303797468,0.9397590361445785,0.0,6,30/03/2019
33,0.9055174900829428,0.9628472222222222,18.64560712230589,0.5173611111111112,0.4454861111111112,0.9154362416107382,0.8939984411535464,1.6066319895968793,0.0,0.4857142857142857,0.9722222222222222,0.02339729978362311,0.5,0.4722222222222222,0.4722222222222222,0.5,0.943661971830986,0.0,0.5460992907801419,0.9791666666666666,0.06517643890139521,0.4513888888888889,0.5277777777777778,0.6461538461538462,0.4605263157894737,0.9036144578313252,0.0,6,30/03/2019
34,0.907803992740472,0.9565972222222222,18.27087364367918,0.5038194444444445,0.4527777777777778,0.9221226740179188,0.8918711656441718,1.601430429128739,0.0,0.4930555555555556,1.0,0.04674583615348612,0.5694444444444444,0.4305555555555556,0.4878048780487805,0.5,0.9859154929577464,0.0,0.5694444444444444,1.0,0.07943024918366441,0.4861111111111111,0.5138888888888888,0.6571428571428571,0.4864864864864865,0.9638554216867471,0.0,6,30/03/2019
35,0.9207207207207208,0.9635416666666666,18.68554699256983,0.5170138888888889,0.4465277777777778,0.9308260577568838,0.9090202177293936,1.6352405721716514,0.0,0.4755244755244755,0.9930555555555556,0.009854314065217609,0.5694444444444444,0.4236111111111111,0.475609756097561,0.4754098360655738,0.943661971830986,0.0,0.5555555555555556,1.0,0.06148711027301551,0.4861111111111111,0.5138888888888888,0.6428571428571429,0.472972972972973,0.9397590361445785,0.0,6,30/03/2019
36,0.9059674502712476,0.9600694444444444,18.41032308146646,0.5229166666666667,0.4371527777777778,0.9123505976095616,0.8983320095313742,1.6033810143042913,0.0,0.4861111111111111,1.0,0.11103416181333514,0.5486111111111112,0.4513888888888889,0.4810126582278481,0.4923076923076923,0.9718309859154929,0.0,0.5763888888888888,1.0,0.1224169552484398,0.5277777777777778,0.4722222222222222,0.6578947368421053,0.4852941176470588,0.9759036144578314,0.0,6,30/03/2019
37,0.9095840867992768,0.9600694444444444,18.606132460858575,0.5253472222222222,0.43472222222222223,0.9153998678122934,0.9025559105431309,1.6092327698309492,0.0,0.5,1.0,0.10480487230353157,0.5208333333333334,0.4791666666666667,0.4933333333333334,0.5072463768115942,1.0,0.0,0.5763888888888888,1.0,-0.03305160644259925,0.4375,0.5625,0.6825396825396826,0.4938271604938271,0.9759036144578314,0.0,6,30/03/2019
38,0.9144927536231884,0.9583333333333334,18.68052477285888,0.5083333333333333,0.45,0.9310109289617486,0.8958333333333334,1.6157347204161248,0.0,0.4930555555555556,1.0,0.10827720201391756,0.5694444444444444,0.4305555555555556,0.4878048780487805,0.5,0.9859154929577464,0.0,0.5625,1.0,0.1336269688808979,0.5277777777777778,0.4722222222222222,0.6447368421052632,0.4705882352941176,0.9518072289156626,0.0,6,30/03/2019
39,0.9116582186821144,0.9590277777777778,18.45053505921878,0.5149305555555556,0.4440972222222222,0.9217801753202968,0.8999218139171228,1.6098829648894668,0.0,0.4791666666666667,1.0,0.03354402762872948,0.6388888888888888,0.3611111111111111,0.4782608695652174,0.4807692307692308,0.9577464788732394,0.0,0.5492957746478874,0.9861111111111112,0.11905050380358632,0.6111111111111112,0.375,0.6136363636363636,0.4444444444444444,0.9156626506024096,0.0,6,30/03/2019
40,0.9143476689555476,0.9607638888888888,18.46620186911047,0.53125,0.4295138888888889,0.915032679738562,0.9135004042037188,1.6189856957087123,0.0,0.4822695035460993,0.9791666666666666,0.012451411007766791,0.5416666666666666,0.4375,0.4743589743589744,0.492063492063492,0.943661971830986,0.0,0.5642857142857143,0.9722222222222222,0.08847765303645376,0.4652777777777778,0.5069444444444444,0.6716417910447762,0.4657534246575342,0.9397590361445785,0.0,6,30/03/2019
41,0.9228529839883552,0.9541666666666668,18.41292270547866,0.5163194444444444,0.4378472222222222,0.9320780094149294,0.9119746233148296,1.6248374512353707,0.0,0.4652777777777778,1.0,0.004174812213662319,0.5555555555555556,0.4444444444444444,0.4625,0.46875,0.9295774647887324,0.0,0.5785714285714286,0.9722222222222222,0.12899855012630598,0.5208333333333334,0.4513888888888889,0.6666666666666666,0.476923076923077,0.9518072289156626,0.0,6,30/03/2019
42,0.9123248293208768,0.9663194444444444,18.211778151805284,0.5232638888888889,0.4430555555555555,0.9190444591904446,0.9043887147335424,1.6248374512353707,0.0,0.4930555555555556,1.0,0.12555343435566135,0.5694444444444444,0.4305555555555556,0.4878048780487805,0.5,0.9859154929577464,0.0,0.5694444444444444,1.0,0.14453292058800285,0.5625,0.4375,0.6419753086419753,0.4761904761904762,0.9638554216867471,0.0,6,30/03/2019
43,0.9137001078748652,0.965625,18.52400556894085,0.5329861111111112,0.4326388888888889,0.9153094462540716,0.9117174959871588,1.6274382314694409,0.0,0.4861111111111111,1.0,0.0331279119068418,0.5486111111111112,0.4513888888888889,0.4810126582278481,0.4923076923076923,0.9718309859154929,0.0,0.5486111111111112,1.0,0.07391097868329284,0.5138888888888888,0.4861111111111111,0.6351351351351351,0.4571428571428571,0.927710843373494,0.0,6,30/03/2019
44,0.9172959367134124,0.965625,18.699343391944453,0.53125,0.434375,0.9163398692810456,0.9184652278177458,1.6326397919375812,0.0,0.4755244755244755,0.9930555555555556,0.10719064643905137,0.5347222222222222,0.4583333333333333,0.4675324675324675,0.4848484848484849,0.943661971830986,0.0,0.5694444444444444,1.0,0.09969537937184318,0.4722222222222222,0.5277777777777778,0.6617647058823529,0.4868421052631579,0.9638554216867471,0.0,6,30/03/2019
45,0.9196975153042852,0.9642361111111112,18.634751441973414,0.509375,0.4548611111111111,0.9359236537150648,0.901526717557252,1.6352405721716514,0.0,0.4791666666666667,1.0,0.10498888054567557,0.5138888888888888,0.4861111111111111,0.472972972972973,0.4857142857142857,0.9577464788732394,0.0,0.5763888888888888,1.0,0.11482409999881835,0.4930555555555556,0.5069444444444444,0.6619718309859155,0.4931506849315068,0.9759036144578314,0.0,6,30/03/2019
46,0.9235737351991388,0.9677083333333332,18.98734832100179,0.5170138888888889,0.4506944444444445,0.9348556077904634,0.9106317411402156,1.64889466840052,0.0,0.4652777777777778,1.0,-0.002517827036303813,0.5694444444444444,0.4305555555555556,0.4634146341463415,0.4677419354838709,0.9295774647887324,0.0,0.5625,1.0,0.11666415754238713,0.5277777777777778,0.4722222222222222,0.6447368421052632,0.4705882352941176,0.9518072289156626,0.0,6,30/03/2019
47,0.9168466522678186,0.9645833333333332,18.511993434093114,0.5291666666666667,0.4354166666666667,0.9212598425196852,0.9114832535885168,1.6319895968790636,0.0,0.4791666666666667,1.0,0.014407507489870052,0.5833333333333334,0.4166666666666667,0.4761904761904762,0.4833333333333333,0.9577464788732394,0.0,0.5555555555555556,1.0,0.10214646121993486,0.5347222222222222,0.4652777777777778,0.6363636363636364,0.4626865671641791,0.9397590361445785,0.0,6,30/03/2019
48,0.9178726483357452,0.9597222222222224,18.83649035781641,0.5260416666666666,0.4336805555555556,0.9227722772277228,0.9119295436349079,1.6248374512353707,0.0,0.4722222222222222,1.0,0.024146678902875737,0.5486111111111112,0.4513888888888889,0.4683544303797468,0.476923076923077,0.943661971830986,0.0,0.5734265734265734,0.9930555555555556,0.09052750267261184,0.5,0.4930555555555556,0.6666666666666666,0.4788732394366197,0.9638554216867471,0.0,6,30/03/2019
49,0.9315068493150684,0.9631944444444444,18.70868660578305,0.5170138888888889,0.4461805555555556,0.9402283411685696,0.9214007782101168,1.6527958387516255,0.0,0.4615384615384616,0.9930555555555556,0.009858185423272893,0.5277777777777778,0.4652777777777778,0.4605263157894737,0.4626865671641791,0.9154929577464788,0.0,0.5492957746478874,0.9861111111111112,0.0952956336916486,0.5208333333333334,0.4652777777777778,0.6266666666666667,0.4626865671641791,0.9156626506024096,0.0,6,30/03/2019
